Year,State,CoC Number,CoC Name,Measures,Count
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless,155
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Individuals,77
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless People in Families,78
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),7
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Unaccompanied Youth (Under 25),7
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Veterans,2
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,168
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Children of Parenting Youth,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless,11
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless Individuals,11
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless,13
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Individuals,13
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless People in Families,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Homeless Veterans,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Children of Parenting Youth,11
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless,521
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless Individuals,493
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Chronically Homeless People in Families,28
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Homeless Individuals,"2,048"
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Homeless People in Families,733
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Homeless Unaccompanied Children (Under 18),29
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Homeless Unaccompanied Young Adults (Age 18-24),138
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Homeless Unaccompanied Youth (Under 25),167
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Homeless Veterans,263
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Parenting Youth (Under 25),11
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Parenting Youth Age 18-24,11
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Children of Parenting Youth,11
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless,217
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless Individuals,196
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Chronically Homeless People in Families,21
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless,"1,644"
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Individuals,949
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless People in Families,695
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Unaccompanied Children (Under 18),19
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),58
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),77
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless Veterans,164
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Parenting Youth (Under 25),11
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Parenting Youth Age 18-24,11
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"2,781"
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless,304
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless Individuals,297
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Chronically Homeless People in Families,7
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless,"1,137"
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Individuals,"1,099"
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless People in Families,38
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),10
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),80
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),90
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Homeless Veterans,99
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-500,San Antonio/Bexar County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-503,Austin/Travis County CoC,Children of Parenting Youth,67
1/1/2016,TX,TX-503,Austin/Travis County CoC,Chronically Homeless,742
1/1/2016,TX,TX-503,Austin/Travis County CoC,Chronically Homeless Individuals,736
1/1/2016,TX,TX-503,Austin/Travis County CoC,Chronically Homeless People in Families,6
1/1/2016,TX,TX-503,Austin/Travis County CoC,Homeless Individuals,"1,513"
1/1/2016,TX,TX-503,Austin/Travis County CoC,Homeless People in Families,625
1/1/2016,TX,TX-503,Austin/Travis County CoC,Homeless Unaccompanied Children (Under 18),10
1/1/2016,TX,TX-503,Austin/Travis County CoC,Homeless Unaccompanied Young Adults (Age 18-24),101
1/1/2016,TX,TX-503,Austin/Travis County CoC,Homeless Unaccompanied Youth (Under 25),111
1/1/2016,TX,TX-503,Austin/Travis County CoC,Homeless Veterans,257
1/1/2016,TX,TX-503,Austin/Travis County CoC,Parenting Youth (Under 25),39
1/1/2016,TX,TX-503,Austin/Travis County CoC,Parenting Youth Age 18-24,38
1/1/2016,TX,TX-503,Austin/Travis County CoC,Parenting Youth Under 18,1
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Children of Parenting Youth,67
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless,173
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless Individuals,170
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Chronically Homeless People in Families,3
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless,"1,322"
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Individuals,704
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless People in Families,618
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Unaccompanied Children (Under 18),9
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),58
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),67
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless Veterans,150
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Parenting Youth (Under 25),39
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Parenting Youth Age 18-24,38
1/1/2016,TX,TX-503,Austin/Travis County CoC,Sheltered Parenting Youth Under 18,1
1/1/2016,TX,TX-503,Austin/Travis County CoC,Total Homeless,"2,138"
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless,569
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless Individuals,566
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Chronically Homeless People in Families,3
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless,816
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Individuals,809
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless People in Families,7
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),1
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),43
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),44
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Homeless Veterans,107
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-503,Austin/Travis County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Children of Parenting Youth,72
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless,597
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless Individuals,566
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Chronically Homeless People in Families,31
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Homeless Individuals,"2,633"
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Homeless People in Families,"1,177"
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Homeless Unaccompanied Children (Under 18),34
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Homeless Unaccompanied Young Adults (Age 18-24),119
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Homeless Unaccompanied Youth (Under 25),153
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Homeless Veterans,307
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Parenting Youth (Under 25),51
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Parenting Youth Age 18-24,47
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Parenting Youth Under 18,4
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Children of Parenting Youth,72
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless,464
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless Individuals,433
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Chronically Homeless People in Families,31
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless,"3,071"
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Individuals,"1,900"
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless People in Families,"1,171"
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Unaccompanied Children (Under 18),34
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),96
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Unaccompanied Youth (Under 25),130
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless Veterans,253
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Parenting Youth (Under 25),51
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Parenting Youth Age 18-24,47
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Parenting Youth Under 18,4
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,810"
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless,133
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless Individuals,133
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless,739
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Individuals,733
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless People in Families,6
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),23
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),23
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Veterans,54
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Children of Parenting Youth,22
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless,189
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless Individuals,159
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless People in Families,30
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Individuals,"1,379"
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless People in Families,559
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Unaccompanied Children (Under 18),11
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Unaccompanied Young Adults (Age 18-24),63
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Unaccompanied Youth (Under 25),74
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Veterans,205
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Parenting Youth (Under 25),15
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Parenting Youth Age 18-24,15
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Children of Parenting Youth,22
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless,109
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless Individuals,79
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless People in Families,30
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"1,515"
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Individuals,981
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless People in Families,534
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Unaccompanied Children (Under 18),11
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),31
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),42
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Veterans,175
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Parenting Youth (Under 25),15
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Parenting Youth Age 18-24,15
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"1,938"
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless,80
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless Individuals,80
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless,423
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Individuals,398
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless People in Families,25
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),32
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),32
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Veterans,30
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Children of Parenting Youth,38
1/1/2016,TX,TX-603,El Paso City & County CoC,Chronically Homeless,105
1/1/2016,TX,TX-603,El Paso City & County CoC,Chronically Homeless Individuals,100
1/1/2016,TX,TX-603,El Paso City & County CoC,Chronically Homeless People in Families,5
1/1/2016,TX,TX-603,El Paso City & County CoC,Homeless Individuals,584
1/1/2016,TX,TX-603,El Paso City & County CoC,Homeless People in Families,516
1/1/2016,TX,TX-603,El Paso City & County CoC,Homeless Unaccompanied Children (Under 18),3
1/1/2016,TX,TX-603,El Paso City & County CoC,Homeless Unaccompanied Young Adults (Age 18-24),53
1/1/2016,TX,TX-603,El Paso City & County CoC,Homeless Unaccompanied Youth (Under 25),56
1/1/2016,TX,TX-603,El Paso City & County CoC,Homeless Veterans,71
1/1/2016,TX,TX-603,El Paso City & County CoC,Parenting Youth (Under 25),12
1/1/2016,TX,TX-603,El Paso City & County CoC,Parenting Youth Age 18-24,12
1/1/2016,TX,TX-603,El Paso City & County CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Children of Parenting Youth,38
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless,69
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless Individuals,64
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless People in Families,5
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,987
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Individuals,471
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless People in Families,516
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Unaccompanied Children (Under 18),3
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),44
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),47
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Veterans,58
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Parenting Youth (Under 25),12
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Parenting Youth Age 18-24,12
1/1/2016,TX,TX-603,El Paso City & County CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,100"
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless,36
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless Individuals,36
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless,113
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Individuals,113
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless People in Families,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),9
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),9
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Veterans,13
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-603,El Paso City & County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Children of Parenting Youth,7
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless,35
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless Individuals,25
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless People in Families,10
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Homeless Individuals,120
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Homeless People in Families,147
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Children (Under 18),2
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Young Adults (Age 18-24),13
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Youth (Under 25),15
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Homeless Veterans,17
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Parenting Youth (Under 25),3
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Parenting Youth Age 18-24,3
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Children of Parenting Youth,7
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless,14
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless Individuals,4
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless People in Families,10
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,224
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Individuals,77
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless People in Families,147
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),11
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),11
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Veterans,11
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth (Under 25),3
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth Age 18-24,3
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Total Homeless,267
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless,21
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless Individuals,21
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless,43
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Individuals,43
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless People in Families,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),2
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),2
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),4
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Veterans,6
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Children of Parenting Youth,156
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless,853
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless Individuals,823
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless People in Families,30
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Individuals,"3,898"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless People in Families,"2,150"
